title,revenue,budget,genres,imdbRating,BoxOffice
Eraser,242295562.0,100000000,"Action, Drama, Mystery, Thriller",6.2,"$101,295,562"
The Nutty Professor,128769345.0,54000000,"Fantasy, Comedy, Romance, Science Fiction",5.7,"$128,814,019"
The Nutty Professor,128769345.0,54000000,"Fantasy, Comedy, Romance, Science Fiction",5.7,"$128,814,019"
The Nutty Professor,128769345.0,54000000,"Fantasy, Comedy, Romance, Science Fiction",5.7,"$128,814,019"
"I, the Worst of All",0.0,0,"Drama, Foreign",7.1,"$52,148"
"I, the Worst of All",0.0,0,"Drama, Foreign",7.1,"$52,148"
"I, the Worst of All",0.0,0,"Drama, Foreign",7.1,"$52,148"
A Hungarian Fairy Tale,0.0,0,,6.6,N/A
Midnight Dancers,0.0,0,,5.5,"$22,480"
Midnight Dancers,0.0,0,,5.5,"$22,480"
Somebody to Love,0.0,0,"Comedy, Drama",5.4,"$18,112"
Somebody to Love,0.0,0,"Comedy, Drama",5.4,"$18,112"
A Very Natural Thing,0.0,0,Drama,6.7,"$65,000"
A Very Natural Thing,0.0,0,Drama,6.7,"$65,000"
The Old Lady Who Walked in the Sea,0.0,0,Comedy,5.9,"$50,349"
The Old Lady Who Walked in the Sea,0.0,0,Comedy,5.9,"$50,349"
The Old Lady Who Walked in the Sea,0.0,0,Comedy,5.9,"$50,349"
Daylight,159212469.0,80000000,"Action, Adventure, Thriller",6.0,"$33,023,469"
Daylight,159212469.0,80000000,"Action, Adventure, Thriller",6.0,"$33,023,469"
Daylight,159212469.0,80000000,"Action, Adventure, Thriller",6.0,"$33,023,469"
The Frighteners,29359216.0,30000000,"Horror, Comedy",7.1,"$16,759,216"
The Frighteners,29359216.0,30000000,"Horror, Comedy",7.1,"$16,759,216"
The Frighteners,29359216.0,30000000,"Horror, Comedy",7.1,"$16,759,216"
Lone Star,13269963.0,5000000,"Drama, Mystery, Romance",7.4,"$12,408,986"
Lone Star,13269963.0,5000000,"Drama, Mystery, Romance",7.4,"$12,408,986"
Lone Star,13269963.0,5000000,"Drama, Mystery, Romance",7.4,"$12,408,986"
Harriet the Spy,0.0,12000000,"Comedy, Drama, Family",6.0,"$26,570,048"
Harriet the Spy,0.0,12000000,"Comedy, Drama, Family",6.0,"$26,570,048"
Harriet the Spy,0.0,12000000,"Comedy, Drama, Family",6.0,"$26,570,048"
Phenomenon,152036382.0,32000000,"Drama, Fantasy, Romance, Science Fiction",6.5,"$104,636,382"
Phenomenon,152036382.0,32000000,"Drama, Fantasy, Romance, Science Fiction",6.5,"$104,636,382"
Phenomenon,152036382.0,32000000,"Drama, Fantasy, Romance, Science Fiction",6.5,"$104,636,382"
Walking and Talking,0.0,0,"Comedy, Drama, Romance",6.7,"$1,287,480"
Walking and Talking,0.0,0,"Comedy, Drama, Romance",6.7,"$1,287,480"
Walking and Talking,0.0,0,"Comedy, Drama, Romance",6.7,"$1,287,480"
She's the One,9482579.0,3500000,"Comedy, Romance",6.0,"$9,538,948"
She's the One,9482579.0,3500000,"Comedy, Romance",6.0,"$9,538,948"
She's the One,9482579.0,3500000,"Comedy, Romance",6.0,"$9,538,948"
A Time to Kill,152266007.0,40000000,"Crime, Drama, Thriller",7.5,"$108,766,007"
A Time to Kill,152266007.0,40000000,"Crime, Drama, Thriller",7.5,"$108,766,007"
A Time to Kill,152266007.0,40000000,"Crime, Drama, Thriller",7.5,"$108,766,007"
American Buffalo,665450.0,0,Drama,5.8,"$665,450"
Rendezvous in Paris,0.0,0,"Romance, Comedy",7.2,"$859,059"
Alaska,0.0,23000000,Adventure,5.7,"$11,829,959"
Alaska,0.0,23000000,Adventure,5.7,"$11,829,959"
Alaska,0.0,23000000,Adventure,5.7,"$11,829,959"
Fled,17193231.0,25000000,"Action, Comedy, Thriller",5.4,"$17,193,231"
Fled,17193231.0,25000000,"Action, Comedy, Thriller",5.4,"$17,193,231"
Fled,17193231.0,25000000,"Action, Comedy, Thriller",5.4,"$17,193,231"
Kazaam,0.0,20000000,"Fantasy, Comedy, Science Fiction, Family",3.1,"$18,937,262"
Kazaam,0.0,20000000,"Fantasy, Comedy, Science Fiction, Family",3.1,"$18,937,262"
Kazaam,0.0,20000000,"Fantasy, Comedy, Science Fiction, Family",3.1,"$18,937,262"
Larger Than Life,0.0,30000000,"Family, Comedy",5.6,"$8,315,693"
Larger Than Life,0.0,30000000,"Family, Comedy",5.6,"$8,315,693"
A Boy Called Hate,0.0,0,,5.0,N/A
A Boy Called Hate,0.0,0,,5.0,N/A
A Boy Called Hate,0.0,0,,5.0,N/A
Power 98,0.0,0,"Action, Mystery, Thriller",4.5,N/A
Power 98,0.0,0,"Action, Mystery, Thriller",4.5,N/A
Power 98,0.0,0,"Action, Mystery, Thriller",4.5,N/A
Two Deaths,0.0,0,"War, Drama",6.4,N/A
Two Deaths,0.0,0,"War, Drama",6.4,N/A
A Very Brady Sequel,0.0,0,Comedy,5.9,"$21,440,752"
Stefano Quantestorie,0.0,0,Comedy,7.0,N/A
Stefano Quantestorie,0.0,0,Comedy,7.0,N/A
Death in the Garden,0.0,0,"Adventure, Drama",6.7,N/A
Death in the Garden,0.0,0,"Adventure, Drama",6.7,N/A
Death in the Garden,0.0,0,"Adventure, Drama",6.7,N/A
Hedd Wyn,0.0,0,"War, Drama",7.1,N/A
Hedd Wyn,0.0,0,"War, Drama",7.1,N/A
Hedd Wyn,0.0,0,"War, Drama",7.1,N/A
Kaspar Hauser,0.0,0,"Drama, Foreign",6.9,N/A
Kaspar Hauser,0.0,0,"Drama, Foreign",6.9,N/A
Kaspar Hauser,0.0,0,"Drama, Foreign",6.9,N/A
Regular Guys,0.0,0,"Comedy, Foreign",6.8,N/A
Regular Guys,0.0,0,"Comedy, Foreign",6.8,N/A
Regular Guys,0.0,0,"Comedy, Foreign",6.8,N/A
Diebinnen,0.0,0,Drama,5.5,N/A
The Convent,0.0,0,Thriller,5.1,N/A
The Convent,0.0,0,Thriller,5.1,N/A
The Adventures of Pinocchio,0.0,0,"Animation, Family, Fantasy",5.3,"$15,094,530"
The Adventures of Pinocchio,0.0,0,"Animation, Family, Fantasy",5.3,"$15,094,530"
The Adventures of Pinocchio,0.0,0,"Animation, Family, Fantasy",5.3,"$15,094,530"
Joe's Apartment,4619014.0,13000000,"Fantasy, Comedy, Music",5.5,"$4,619,014"
Joe's Apartment,4619014.0,13000000,"Fantasy, Comedy, Music",5.5,"$4,619,014"
Joe's Apartment,4619014.0,13000000,"Fantasy, Comedy, Music",5.5,"$4,619,014"
The First Wives Club,116400000.0,26000000,Comedy,6.5,"$105,489,203"
Stonewall,0.0,0,"Romance, Drama, Comedy",5.4,"$187,674"
Stonewall,0.0,0,"Romance, Drama, Comedy",5.4,"$187,674"
Ransom,309492681.0,80000000,"Action, Thriller",6.7,"$136,492,681"
Ransom,309492681.0,80000000,"Action, Thriller",6.7,"$136,492,681"
Ransom,309492681.0,80000000,"Action, Thriller",6.7,"$136,492,681"
High School High,21302121.0,0,Comedy,5.6,"$21,302,121"
High School High,21302121.0,0,Comedy,5.6,"$21,302,121"
High School High,21302121.0,0,Comedy,5.6,"$21,302,121"
Phat Beach,0.0,0,Comedy,4.0,"$1,383,553"
Foxfire,258263.0,0,"Action, Drama, Thriller",6.1,"$269,300"
Foxfire,258263.0,0,"Action, Drama, Thriller",6.1,"$269,300"
Chain Reaction,60209334.0,50000000,"Action, Drama, Science Fiction, Thriller",5.7,"$21,226,204"
Chain Reaction,60209334.0,50000000,"Action, Drama, Science Fiction, Thriller",5.7,"$21,226,204"
Chain Reaction,60209334.0,50000000,"Action, Drama, Science Fiction, Thriller",5.7,"$21,226,204"
Matilda,33459416.0,36000000,"Comedy, Family, Fantasy",7.0,"$33,459,416"
Matilda,33459416.0,36000000,"Comedy, Family, Fantasy",7.0,"$33,459,416"
Matilda,33459416.0,36000000,"Comedy, Family, Fantasy",7.0,"$33,459,416"
Emma,22231658.0,6000000,"Drama, Comedy, Romance",6.6,"$22,231,658"
Emma,22231658.0,6000000,"Drama, Comedy, Romance",6.6,"$22,231,658"
Emma,22231658.0,6000000,"Drama, Comedy, Romance",6.6,"$22,231,658"
The Crow: City of Angels,17917287.0,13000000,"Action, Fantasy, Thriller",4.6,"$17,917,287"
The Crow: City of Angels,17917287.0,13000000,"Action, Fantasy, Thriller",4.6,"$17,917,287"
The Crow: City of Angels,17917287.0,13000000,"Action, Fantasy, Thriller",4.6,"$17,917,287"
House Arrest,0.0,0,"Comedy, Family",5.8,"$7,032,782"
House Arrest,0.0,0,"Comedy, Family",5.8,"$7,032,782"
Eyes Without a Face,0.0,0,"Drama, Horror, Thriller",7.6,"$58,565"
Eyes Without a Face,0.0,0,"Drama, Horror, Thriller",7.6,"$58,565"
Bordello of Blood,5600000.0,15000000,"Horror, Comedy",5.4,"$5,781,045"
Bordello of Blood,5600000.0,15000000,"Horror, Comedy",5.4,"$5,781,045"
Bordello of Blood,5600000.0,15000000,"Horror, Comedy",5.4,"$5,781,045"
Lotto Land,0.0,0,Drama,6.4,N/A
The Day the Sun Turned Cold,0.0,0,,7.1,N/A
The Day the Sun Turned Cold,0.0,0,,7.1,N/A
The Day the Sun Turned Cold,0.0,0,,7.1,N/A
Flirt,0.0,0,"Drama, Romance",6.3,"$263,192"
Flirt,0.0,0,"Drama, Romance",6.3,"$263,192"
The Big Squeeze,0.0,0,Drama,5.0,"$23,567"
The Big Squeeze,0.0,0,Drama,5.0,"$23,567"
The Big Squeeze,0.0,0,Drama,5.0,"$23,567"
The Spitfire Grill,12643776.0,6000000,"Comedy, Drama",7.0,"$12,658,486"
Escape from L.A.,42277365.0,50000000,"Action, Adventure, Science Fiction, Thriller",5.7,"$25,477,365"
Escape from L.A.,42277365.0,50000000,"Action, Adventure, Science Fiction, Thriller",5.7,"$25,477,365"
Escape from L.A.,42277365.0,50000000,"Action, Adventure, Science Fiction, Thriller",5.7,"$25,477,365"
Cyclo,0.0,0,"Crime, Drama",7.1,"$284,692"
Cyclo,0.0,0,"Crime, Drama",7.1,"$284,692"
Basquiat,3011195.0,2962051,"Drama, History",6.9,"$3,046,399"
Basquiat,3011195.0,2962051,"Drama, History",6.9,"$3,046,399"
Tin Cup,53854588.0,45000000,"Comedy, Drama, Romance",6.4,"$53,854,588"
Tin Cup,53854588.0,45000000,"Comedy, Drama, Romance",6.4,"$53,854,588"
Tin Cup,53854588.0,45000000,"Comedy, Drama, Romance",6.4,"$53,854,588"
Dingo,300000.0,200000,"Drama, Music",6.8,N/A
Dingo,300000.0,200000,"Drama, Music",6.8,N/A
The Ballad of Narayama,0.0,0,Drama,7.8,N/A
The Ballad of Narayama,0.0,0,Drama,7.8,N/A
The Ballad of Narayama,0.0,0,Drama,7.8,N/A
Every Other Weekend,0.0,0,Drama,7.2,N/A
Every Other Weekend,0.0,0,Drama,7.2,N/A
Mille bolle blu,0.0,0,,6.5,N/A
Mille bolle blu,0.0,0,,6.5,N/A
Crows and Sparrows,0.0,0,,7.2,N/A
The Godfather,245066411.0,6000000,"Drama, Crime",9.2,"$136,381,073"
The Godfather,245066411.0,6000000,"Drama, Crime",9.2,"$136,381,073"
Maybe... Maybe Not,0.0,0,"Comedy, Drama",6.5,"$468,930"
Small Faces,0.0,1850000,,6.9,"$155,239"
Bound,7011317.0,4500000,"Crime, Drama, Romance, Thriller",7.3,"$3,802,260"
Bound,7011317.0,4500000,"Crime, Drama, Romance, Thriller",7.3,"$3,802,260"
Carpool,0.0,17000000,"Comedy, Family",5.0,"$3,325,651"
Death in Brunswick,0.0,0,Drama,6.5,N/A
Death in Brunswick,0.0,0,Drama,6.5,N/A
Death in Brunswick,0.0,0,Drama,6.5,N/A
Kansas City,0.0,18000000,"Thriller, Drama, Music, Crime",6.3,"$1,356,329"
Kansas City,0.0,18000000,"Thriller, Drama, Music, Crime",6.3,"$1,356,329"
Kansas City,0.0,18000000,"Thriller, Drama, Music, Crime",6.3,"$1,356,329"
Gone Fishin',0.0,53000000,"Comedy, Family",4.8,"$19,745,922"
Gone Fishin',0.0,53000000,"Comedy, Family",4.8,"$19,745,922"
Lover's Knot,0.0,0,"Romance, Comedy",4.5,N/A
Lover's Knot,0.0,0,"Romance, Comedy",4.5,N/A
Vive L'Amour,0.0,0,Drama,7.3,N/A
Vive L'Amour,0.0,0,Drama,7.3,N/A
Shadow of Angels,0.0,0,Drama,6.5,N/A
Killer: A Journal of Murder,0.0,0,Drama,6.3,"$82,029"
Killer: A Journal of Murder,0.0,0,Drama,6.3,"$82,029"
Killer: A Journal of Murder,0.0,0,Drama,6.3,"$82,029"
Nothing to Lose,0.0,0,"Action, Crime, Drama",6.7,"$44,480,039"
Nothing to Lose,0.0,0,"Action, Crime, Drama",6.7,"$44,480,039"
Nothing to Lose,0.0,0,"Action, Crime, Drama",6.7,"$44,480,039"
Girls Town,0.0,0,"Comedy, Drama",3.8,N/A
Girls Town,0.0,0,"Comedy, Drama",3.8,N/A
Girls Town,0.0,0,"Comedy, Drama",3.8,N/A
Bye-Bye,0.0,0,Drama,7.0,N/A
The Relic,33956608.0,60000000,"Horror, Mystery, Thriller",5.8,"$33,956,608"
The Relic,33956608.0,60000000,"Horror, Mystery, Thriller",5.8,"$33,956,608"
The Relic,33956608.0,60000000,"Horror, Mystery, Thriller",5.8,"$33,956,608"
The Island of Dr. Moreau,49627779.0,40000000,"Fantasy, Horror, Science Fiction",4.6,"$27,663,982"
The Island of Dr. Moreau,49627779.0,40000000,"Fantasy, Horror, Science Fiction",4.6,"$27,663,982"
The Island of Dr. Moreau,49627779.0,40000000,"Fantasy, Horror, Science Fiction",4.6,"$27,663,982"
First Kid,0.0,0,"Comedy, Family",5.3,"$26,491,793"
First Kid,0.0,0,"Comedy, Family",5.3,"$26,491,793"
The Trigger Effect,0.0,8000000,"Drama, Thriller",5.7,"$3,622,979"
The Trigger Effect,0.0,8000000,"Drama, Thriller",5.7,"$3,622,979"
Sweet Nothing,0.0,0,,6.2,"$102,350"
Bogus,0.0,32000000,"Fantasy, Comedy, Family",5.4,"$4,357,406"
Bogus,0.0,32000000,"Fantasy, Comedy, Family",5.4,"$4,357,406"
Bogus,0.0,32000000,"Fantasy, Comedy, Family",5.4,"$4,357,406"
Bulletproof,22611954.0,25000000,"Action, Adventure, Comedy, Thriller",5.8,"$21,576,954"
Bulletproof,22611954.0,25000000,"Action, Adventure, Comedy, Thriller",5.8,"$21,576,954"
Bulletproof,22611954.0,25000000,"Action, Adventure, Comedy, Thriller",5.8,"$21,576,954"
Talk of Angels,0.0,0,"Drama, Romance, War",5.8,"$18,281"
Talk of Angels,0.0,0,"Drama, Romance, War",5.8,"$18,281"
Talk of Angels,0.0,0,"Drama, Romance, War",5.8,"$18,281"
The Land Before Time III: The Time of the Great Giving,0.0,0,"Animation, Adventure, Family",5.7,N/A
The Land Before Time III: The Time of the Great Giving,0.0,0,"Animation, Adventure, Family",5.7,N/A
The Land Before Time III: The Time of the Great Giving,0.0,0,"Animation, Adventure, Family",5.7,N/A
The Land Before Time III: The Time of the Great Giving,0.0,0,"Animation, Adventure, Family",5.7,N/A
1-900,0.0,0,,6.2,N/A
1-900,0.0,0,,6.2,N/A
Baton Rouge,0.0,0,Thriller,6.0,N/A
Baton Rouge,0.0,0,Thriller,6.0,N/A
Baton Rouge,0.0,0,Thriller,6.0,N/A
Halloween: The Curse of Michael Myers,15116634.0,5000000,"Horror, Thriller",4.7,"$15,116,634"
Halloween: The Curse of Michael Myers,15116634.0,5000000,"Horror, Thriller",4.7,"$15,116,634"
Twelfth Night,0.0,0,"Drama, Comedy, Romance",7.1,"$588,621"
Twelfth Night,0.0,0,"Drama, Comedy, Romance",7.1,"$588,621"
Twelfth Night,0.0,0,"Drama, Comedy, Romance",7.1,"$588,621"
Mother Night,0.0,0,"Drama, History",7.1,"$403,701"
Mother Night,0.0,0,"Drama, History",7.1,"$403,701"
Mother Night,0.0,0,"Drama, History",7.1,"$403,701"
Liebelei,0.0,0,"Drama, Romance",8.8,N/A
Venice,0.0,0,"Drama, Romance",6.6,N/A
Wild Reeds,0.0,0,"Drama, Romance",7.3,"$807,775"
For Whom the Bell Tolls,0.0,3000000,"Drama, History, Romance, Thriller",6.8,N/A
For Whom the Bell Tolls,0.0,3000000,"Drama, History, Romance, Thriller",6.8,N/A
For Whom the Bell Tolls,0.0,3000000,"Drama, History, Romance, Thriller",6.8,N/A
The Philadelphia Story,0.0,0,"Comedy, Romance",7.8,"$404,524"
The Philadelphia Story,0.0,0,"Comedy, Romance",7.8,"$404,524"
Singin' in the Rain,7200000.0,2540800,"Comedy, Music, Romance",8.3,"$1,884,537"
Singin' in the Rain,7200000.0,2540800,"Comedy, Music, Romance",8.3,"$1,884,537"
Singin' in the Rain,7200000.0,2540800,"Comedy, Music, Romance",8.3,"$1,884,537"
An American in Paris,4500000.0,2723903,"Drama, Comedy, Music, Romance",7.1,"$267,824"
An American in Paris,4500000.0,2723903,"Drama, Comedy, Music, Romance",7.1,"$267,824"
An American in Paris,4500000.0,2723903,"Drama, Comedy, Music, Romance",7.1,"$267,824"
Funny Face,0.0,0,"Music, Comedy, Romance",7.0,N/A
Funny Face,0.0,0,"Music, Comedy, Romance",7.0,N/A
Funny Face,0.0,0,"Music, Comedy, Romance",7.0,N/A
Breakfast at Tiffany's,9500000.0,2500000,"Comedy, Drama, Romance",7.5,N/A
Breakfast at Tiffany's,9500000.0,2500000,"Comedy, Drama, Romance",7.5,N/A
Breakfast at Tiffany's,9500000.0,2500000,"Comedy, Drama, Romance",7.5,N/A
Vertigo,28000000.0,2479000,"Mystery, Romance, Thriller",8.2,"$7,863,310"
Vertigo,28000000.0,2479000,"Mystery, Romance, Thriller",8.2,"$7,863,310"
Vertigo,28000000.0,2479000,"Mystery, Romance, Thriller",8.2,"$7,863,310"
Rear Window,36764313.0,1000000,"Drama, Mystery, Thriller",8.5,"$37,622,343"
Rear Window,36764313.0,1000000,"Drama, Mystery, Thriller",8.5,"$37,622,343"
Rear Window,36764313.0,1000000,"Drama, Mystery, Thriller",8.5,"$37,622,343"
It Happened One Night,4500000.0,325000,"Comedy, Romance",8.1,N/A
It Happened One Night,4500000.0,325000,"Comedy, Romance",8.1,N/A
Gaslight,0.0,2068000,"Drama, Mystery, Thriller, Crime",7.8,N/A
Gaslight,0.0,2068000,"Drama, Mystery, Thriller, Crime",7.8,N/A
Gaslight,0.0,2068000,"Drama, Mystery, Thriller, Crime",7.8,N/A
The Gay Divorcee,0.0,520000,"Comedy, Music, Romance",7.3,N/A
The Gay Divorcee,0.0,520000,"Comedy, Music, Romance",7.3,N/A
The Gay Divorcee,0.0,520000,"Comedy, Music, Romance",7.3,N/A
North by Northwest,13275000.0,4000000,"Mystery, Thriller",8.3,"$66,728"
North by Northwest,13275000.0,4000000,"Mystery, Thriller",8.3,"$66,728"
North by Northwest,13275000.0,4000000,"Mystery, Thriller",8.3,"$66,728"
The Apartment,25000000.0,3000000,"Comedy, Drama, Romance",8.3,"$18,600,000"
The Apartment,25000000.0,3000000,"Comedy, Drama, Romance",8.3,"$18,600,000"
The Apartment,25000000.0,3000000,"Comedy, Drama, Romance",8.3,"$18,600,000"
Some Like It Hot,25000000.0,2883848,"Comedy, Romance",8.2,N/A
Some Like It Hot,25000000.0,2883848,"Comedy, Romance",8.2,N/A
Some Like It Hot,25000000.0,2883848,"Comedy, Romance",8.2,N/A
Charade,13474588.0,4000000,"Comedy, Mystery, Romance, Thriller",7.8,N/A
Charade,13474588.0,4000000,"Comedy, Mystery, Romance, Thriller",7.8,N/A
Charade,13474588.0,4000000,"Comedy, Mystery, Romance, Thriller",7.8,N/A
Casablanca,10462500.0,878000,"Drama, Romance",8.5,"$4,219,709"
Casablanca,10462500.0,878000,"Drama, Romance",8.5,"$4,219,709"
Casablanca,10462500.0,878000,"Drama, Romance",8.5,"$4,219,709"
The Maltese Falcon,1000000.0,375000,"Mystery, Crime, Thriller",7.9,"$18,180"
The Maltese Falcon,1000000.0,375000,"Mystery, Crime, Thriller",7.9,"$18,180"
The Maltese Falcon,1000000.0,375000,"Mystery, Crime, Thriller",7.9,"$18,180"
My Fair Lady,72070731.0,17000000,"Drama, Family, Music, Romance",7.7,"$72,560,711"
My Fair Lady,72070731.0,17000000,"Drama, Family, Music, Romance",7.7,"$72,560,711"
My Fair Lady,72070731.0,17000000,"Drama, Family, Music, Romance",7.7,"$72,560,711"
Sabrina,10000000.0,2238813,"Comedy, Drama, Romance",7.6,N/A
Sabrina,10000000.0,2238813,"Comedy, Drama, Romance",7.6,N/A
Sabrina,10000000.0,2238813,"Comedy, Drama, Romance",7.6,N/A
Sabrina,10000000.0,2238813,"Comedy, Drama, Romance",7.6,N/A
Sabrina,10000000.0,2238813,"Comedy, Drama, Romance",7.6,N/A
Sabrina,10000000.0,2238813,"Comedy, Drama, Romance",7.6,N/A
Roman Holiday,12000000.0,1500000,"Comedy, Romance",8.0,N/A
Roman Holiday,12000000.0,1500000,"Comedy, Romance",8.0,N/A
Roman Holiday,12000000.0,1500000,"Comedy, Romance",8.0,N/A
The Little Princess,0.0,0,"Drama, Comedy, Family",7.1,N/A
The Little Princess,0.0,0,"Drama, Comedy, Family",7.1,N/A
The Little Princess,0.0,0,"Drama, Comedy, Family",7.1,N/A
Meet Me in St. Louis,0.0,0,"Comedy, Music, Romance",7.5,"$415,008"
Meet Me in St. Louis,0.0,0,"Comedy, Music, Romance",7.5,"$415,008"
Meet Me in St. Louis,0.0,0,"Comedy, Music, Romance",7.5,"$415,008"
The Wizard of Oz,33754967.0,2777000,"Adventure, Family, Fantasy",8.1,"$24,668,669"
The Wizard of Oz,33754967.0,2777000,"Adventure, Family, Fantasy",8.1,"$24,668,669"
The Wizard of Oz,33754967.0,2777000,"Adventure, Family, Fantasy",8.1,"$24,668,669"
Gone with the Wind,400176459.0,4000000,"Drama, Romance, War",8.2,"$200,882,193"
Gone with the Wind,400176459.0,4000000,"Drama, Romance, War",8.2,"$200,882,193"
Gone with the Wind,400176459.0,4000000,"Drama, Romance, War",8.2,"$200,882,193"
My Favorite Year,0.0,0,"Comedy, Drama",7.3,"$20,123,620"
My Favorite Year,0.0,0,"Comedy, Drama",7.3,"$20,123,620"
Sunset Boulevard,5000000.0,1752000,Drama,8.4,"$299,645"
Sunset Boulevard,5000000.0,1752000,Drama,8.4,"$299,645"
Citizen Kane,23217674.0,839727,"Mystery, Drama",8.2,"$1,627,530"
Citizen Kane,23217674.0,839727,"Mystery, Drama",8.2,"$1,627,530"
2001: A Space Odyssey,68700000.0,10500000,"Science Fiction, Mystery, Adventure",8.3,"$60,481,243"
2001: A Space Odyssey,68700000.0,10500000,"Science Fiction, Mystery, Adventure",8.3,"$60,481,243"
Golden Earrings,0.0,0,"Adventure, Romance",6.6,N/A
Golden Earrings,0.0,0,"Adventure, Romance",6.6,N/A
Golden Earrings,0.0,0,"Adventure, Romance",6.6,N/A
All About Eve,63463.0,1400000,Drama,8.2,"$63,463"
The Women,2270000.0,1688000,"Comedy, Drama",5.0,"$26,902,075"
The Women,2270000.0,1688000,"Comedy, Drama",5.0,"$26,902,075"
Rebecca,6000000.0,1288000,"Drama, Mystery",8.1,N/A
Rebecca,6000000.0,1288000,"Drama, Mystery",8.1,N/A
Rebecca,6000000.0,1288000,"Drama, Mystery",8.1,N/A
Foreign Correspondent,0.0,0,"Mystery, Thriller, War",7.4,N/A
Foreign Correspondent,0.0,0,"Mystery, Thriller, War",7.4,N/A
Foreign Correspondent,0.0,0,"Mystery, Thriller, War",7.4,N/A
Notorious,24464742.0,2000000,"Thriller, Drama, Romance",7.9,N/A
Notorious,24464742.0,2000000,"Thriller, Drama, Romance",7.9,N/A
Notorious,24464742.0,2000000,"Thriller, Drama, Romance",7.9,N/A
Spellbound,7000000.0,1500000,"Drama, Mystery, Thriller",7.5,N/A
Spellbound,7000000.0,1500000,"Drama, Mystery, Thriller",7.5,N/A
Spellbound,7000000.0,1500000,"Drama, Mystery, Thriller",7.5,N/A
An Affair to Remember,0.0,0,"Drama, Romance",7.4,"$3,850,000"
An Affair to Remember,0.0,0,"Drama, Romance",7.4,"$3,850,000"
To Catch a Thief,8750000.0,2500000,"Crime, Drama, Mystery, Romance, Thriller",7.4,N/A
To Catch a Thief,8750000.0,2500000,"Crime, Drama, Mystery, Romance, Thriller",7.4,N/A
To Catch a Thief,8750000.0,2500000,"Crime, Drama, Mystery, Romance, Thriller",7.4,N/A
Father of the Bride,0.0,0,"Comedy, Drama, Family, Romance",6.6,"$89,325,780"
Father of the Bride,0.0,0,"Comedy, Drama, Family, Romance",6.6,"$89,325,780"
Father of the Bride,0.0,0,"Comedy, Drama, Family, Romance",6.6,"$89,325,780"
The Band Wagon,0.0,0,"Comedy, Music",7.4,N/A
The Band Wagon,0.0,0,"Comedy, Music",7.4,N/A
The Band Wagon,0.0,0,"Comedy, Music",7.4,N/A
Ninotchka,2279000.0,1365000,"Comedy, Romance",7.8,N/A
Ninotchka,2279000.0,1365000,"Comedy, Romance",7.8,N/A
Love in the Afternoon,0.0,0,"Comedy, Drama, Romance",7.1,N/A
Love in the Afternoon,0.0,0,"Comedy, Drama, Romance",7.1,N/A
Love in the Afternoon,0.0,0,"Comedy, Drama, Romance",7.1,N/A
Gigi,0.0,0,"Comedy, Music, Romance",6.6,N/A
Gigi,0.0,0,"Comedy, Music, Romance",6.6,N/A
Gigi,0.0,0,"Comedy, Music, Romance",6.6,N/A
The Reluctant Debutante,0.0,0,"Comedy, Romance",6.7,N/A
The Reluctant Debutante,0.0,0,"Comedy, Romance",6.7,N/A
The Adventures of Robin Hood,3981000.0,2033000,"Action, Adventure, Romance",7.9,N/A
The Adventures of Robin Hood,3981000.0,2033000,"Action, Adventure, Romance",7.9,N/A
The Adventures of Robin Hood,3981000.0,2033000,"Action, Adventure, Romance",7.9,N/A
The Mark of Zorro,0.0,0,"Action, Adventure, Drama, Romance, Western",7.5,N/A
The Mark of Zorro,0.0,0,"Action, Adventure, Drama, Romance, Western",7.5,N/A
The Mark of Zorro,0.0,0,"Action, Adventure, Drama, Romance, Western",7.5,N/A
Laura,2000000.0,1020000,"Drama, Mystery",7.9,N/A
Laura,2000000.0,1020000,"Drama, Mystery",7.9,N/A
Laura,2000000.0,1020000,"Drama, Mystery",7.9,N/A
The Ghost and Mrs. Muir,0.0,0,"Fantasy, Romance, Mystery",7.8,N/A
The Ghost and Mrs. Muir,0.0,0,"Fantasy, Romance, Mystery",7.8,N/A
The Ghost and Mrs. Muir,0.0,0,"Fantasy, Romance, Mystery",7.8,N/A
Lost Horizon,0.0,4000000,"Adventure, Fantasy, Drama, Mystery",7.6,N/A
Lost Horizon,0.0,4000000,"Adventure, Fantasy, Drama, Mystery",7.6,N/A
